id	GSM2690788_con	GSM2690789_con	GSM2690790_con	GSM2690785_treat	GSM2690786_treat	GSM2690787_treat
CYP4A11	5.94774069753587	5.14379267949691	6.81035056554374	5.46458591934683	6.50167696298443	4.82926298607851
CYP4A22|CYP4A11	6.63989198089058	5.37180311049252	6.76827189916127	5.83257335915145	5.55049551616765	5.42395442199514
CYP4B1	8.18097568372761	7.83002951633581	7.38329555320317	7.21309804506459	6.94500445001873	7.57624157607473
CYP4F11	4.52140529871735	4.73749752513811	5.32474674168285	5.77051096257564	6.25220790097173	4.96160387720481
CYP4F12	10.0653071253459	8.25944531631217	10.3900232427501	8.79657765750478	9.00325423915066	9.3820719124471
CYP4F2	9.16567811723835	6.37154021492644	9.11896590756795	6.78491487320032	7.80748864041461	7.56829380564621
CYP4F22	4.42402364014387	4.08723025986503	4.88033553738967	3.82165012889624	4.17793060062578	4.2860512781799
CYP4F2|CYP4F3	6.13588470417149	4.19009670053224	7.69621740328202	4.43529995012574	5.75215603768052	4.42402364645989
CYP4F3	4.42402364014387	3.64146969954344	5.95753342210293	4.74438058074206	6.19546086927761	5.19721379163614
CYP4F30P	2.86046340842347	3.26565875818717	3.51815316701478	2.64193992408264	3.25030858599155	2.80310138123482
CYP4F8	5.05334095500813	3.83359674485037	4.42402364645989	3.66636998622227	3.92246911826318	3.38313509708423
CYP4V2	9.75882663595846	11.4032670567373	10.486323053626	11.114203494426	11.1210101687748	10.051937450331
CYP4X1	11.333812462687	10.8217645889628	10.8679881918605	9.98736115997016	10.1158246144257	9.75778289573099
CYP4Z1	3.71312695984888	3.64146969954344	4.08723025986503	3.36072386762301	3.82165012889624	3.6536946957924
CYP51A1	7.80790907371523	8.79802826104531	7.8584914255296	7.68331601295873	7.63922088723028	7.07325293377786
CYP7A1	4.01661933823577	3.58633798457163	4.16447915414769	3.6190848000154	3.64146969954344	4.45074541208895
CYP7B1	4.35989257351807	6.45471624525023	5.2811847336681	5.24908949271818	4.7735783203605	4.78121868876281
CYP8B1	7.24220127291291	5.62110462148271	6.29671629720076	6.31549722786609	6.14866485197484	6.70539680305611
CYR61	7.36174183857435	9.0226642178131	10.049612175177	9.40948298088883	9.64490599039664	7.83789974249668
CYS1	10.6945562631705	10.9236314851401	10.0305179448027	9.03632976737857	8.12159278274693	6.48529662700795
CYSLTR1	4.98076927537403	4.01661933823577	4.82926297981539	4.67625630239321	4.59909078206784	3.38313509708423
CYSLTR2	3.06340432743672	2.98156330246839	2.16343646357876	2.64193992408264	3.25030858599155	1.12773007252761
CYSTM1	14.0727561285332	15.0056269663544	14.6548010156426	13.8998659245695	14.0505532323189	12.9674714199542
CYTH1	9.36200084433109	9.90577591283207	9.64237685233522	10.20301246673	9.97136046514079	10.0128173242729
CYTH2	10.6514745451143	9.19325025195334	10.6032531702559	8.8740764561164	8.98283371402383	8.53359275835947
CYTH3	11.9049188662889	12.3016118159911	11.9920507123025	11.472892462094	11.2148153880466	11.9130090995319
CYTH4	5.87473703311226	5.76429723532411	4.536811609099	6.40762738436726	6.86893355748533	7.08426891149436
CYTIP	4.98076927537403	6.1077332521431	6.64461325057778	8.53108383049622	8.21347119635553	8.9878653134548
CYTL1	4.88033554946928	4.35989257351807	4.01013992965371	4.26280087582699	4.17793060062578	4.2860512781799
CYYR1	7.68342248327835	9.10002139871015	7.80584425814382	8.9258740755393	8.78916616403817	8.22227417216813
CYorf17	5.28118470761755	5.95337985704637	6.25220791504778	5.42565030495161	7.06444441570634	5.96096762105118
D2HGDH	13.1677586321335	11.2457596945481	13.27031245549	12.138825806652	12.3771378991712	12.2711435689035
DAAM1	8.98096788121123	8.95504221763052	9.34421941551606	8.43679289535934	8.24878174442544	8.39248914328977
DAAM2	6.13588470417149	7.24306944518306	6.58292200434598	7.29201464713715	7.00151496157308	7.63872887160641
DAB1	6.09842548413786	4.84349280812087	5.73604571396	4.78191825335799	4.6877411789112	5.18079677861725
DAB2	8.5355595533984	8.52448290049239	9.22974853496457	9.75955370739221	10.4071771282913	8.97785050692137
DAB2IP	4.21653990576457	6.82631812515895	3.55760577165575	3.92246912754336	3.77039700044031	4.01661933823577
DACH1	8.2340763214062	9.24537923974124	8.49029487270588	6.14257608413641	6.63737265570252	6.42088525955384
DACH2	5.96838408814392	6.03837700700302	5.47283202718505	3.82165012889624	4.17793060062578	4.59404052960436
DACT1	5.69525382233836	6.02788750844306	5.79419109875256	5.12592770357853	5.28118472031759	4.54792542413933
DACT2	10.1021498071707	8.01632380099368	10.4414042342402	7.9901112969861	8.31639701120627	8.08630741016534
DACT3	3.06340432743672	2.64193992408264	3.51815316701478	2.64193992408264	3.10363800651355	3.01342996950917
DAD1	12.5323704953682	13.2905671645941	11.7064792622052	12.2124512986182	12.0943379964608	10.8906676340148
DAG1	12.8597748546604	12.8258424868712	12.5696234546141	11.9005891345829	11.760636380318	12.0114671726235
DAGLA	2.67851155203307	2.98156330246839	2.98156330246839	2.64193992408264	3.38313509708423	3.20919447146697
DAGLB	8.37671244538184	7.94099604304879	8.30752738022105	9.10967605221937	9.03286635608026	10.77779061671
DAK	11.811942439711	10.4492512025379	11.0362763470275	10.7223259105083	10.1720417892576	10.79250381847
DALRD3	4.88033554946928	6.56094837966057	5.00995877460313	5.42565030495161	2.18831168984755	2.80310138123482
DANCR	9.93730128362153	10.6439393969792	8.88332532036654	8.59761485612718	7.93352731085848	8.19985531641333
DAND5	2.18831168984755	0	1.40531527479954	0.401647476003103	0.54412384478506	-1.92310923228652
DAO	6.50167696298443	3.38313511494322	5.56471320745506	3.13166988603893	3.82165012889624	2.80310138123482
DAOA	3.92246911826318	3.64146969954344	4.08723025986503	3.92246912754336	3.64146969954344	4.10537768020955
DAOA-AS1	5.8582926613866	5.37180311049252	6.01494398363226	5.51018345110356	5.51861360814364	5.80020614603763
DAP	11.2692714200096	11.4353172349629	10.2019776337862	10.7402396004199	10.4863770428409	9.49547062576157
DAP3	7.59600321584448	8.34862333258505	7.75542001449264	8.52768296300717	8.54762958513161	8.68772518813498
DAPK1	9.14968705799298	9.63531947241791	9.56974283102357	9.54213259173151	9.23161851501551	9.16682309743237
DAPK2	10.7313504284412	9.05267454546357	10.8215979813745	9.3470949075178	9.37818672643428	10.5099544371553
DAPK3	8.13319873773489	7.56617492496092	8.72168053725784	7.80603621036298	8.19343728893226	8.44676790539117
DAPL1	5.59808338110894	6.38748427815395	5.62828193121006	4.35989257258074	4.01661933823577	6.89523299019582
DAPP1	6.70539680305611	6.25729861433913	6.93741277039262	6.95178671435287	6.90756174521955	6.93742383136891
DARC	6.72317758826227	5.27383455863796	6.19546088206869	5.22080377064738	5.16515723130923	4.6328212432844
DARS	9.97854461030625	11.7746565267374	10.1453888276	12.4777415178948	12.3080435509673	11.3666825476276
DARS2	7.81768968500975	7.91907469334487	6.43919568029468	7.03710708332262	6.83804596494761	6.92551508632807
DAXX	10.1060991851074	9.68548741299734	10.7970498824916	10.5681314479102	10.1333297485461	11.7092983543694
DAZ3|DAZ4|DAZ2|DAZ1	3.51815316701478	5.48344016918321	3.71312695984888	8.34386382121068	5.95579235420633	6.01329671338178
DAZAP1	13.5755992068425	12.3672420616593	13.4088169745011	12.8824002211378	12.5970829854043	13.4708543792413
DAZAP2	9.09023002930515	10.7603687794627	9.87849458820841	9.68130738032715	9.52202614792824	8.30718492708152
DAZL	3.06340432743672	2.64193992408264	2.98156330246839	2.64193992408264	3.10363800651355	2.80310138123482
DBC1	8.18097568372761	6.92400948496118	7.95019217530804	7.6126602552939	7.90956054463981	6.9927112303884
DBF4	6.408841961997	5.22336574715967	6.60335152887391	5.55521576503358	5.42823289478098	5.59808338110894
DBF4B	9.91106978807838	7.66589636592786	10.0178898911483	7.3047657012378	7.67632903579089	7.46711554929849
DBH	6.74659526066088	5.91479037915172	6.54131464821437	4.59909078206784	5.25784508281192	4.72871646534074
DBH-AS1	8.4330642318909	6.50167696298443	7.29053464931211	7.41027320564728	6.60051885069892	8.22227417216813
DBI	12.0311845988052	12.2411117491823	12.1934711694942	11.6404057950564	11.849256285008	12.0032405751295
DBN1	10.2497211117857	9.69378207417587	9.84241833390502	8.59183199810333	8.5922837851836	8.67602854555756
DBNDD1	3.82165012889624	3.38313511494322	3.38313509708423	3.66636998622227	3.51815316701478	3.01342996950917
DBNDD2	7.55014184691556	6.47972069972709	7.06175084304552	6.61390118457174	6.87422276627177	6.62716120672995
DBNDD2|SYS1-DBNDD2	10.7654448742367	11.7575688263264	10.6717676128595	11.4445898965255	10.880078641834	11.5269840568851
DBNL	11.579068893754	10.7110418053427	11.4480713515908	10.8927007216908	11.2904835413943	11.9634125847898
DBP	7.53564549637633	6.09861057899989	7.22451233695248	6.79022790946767	7.35465401782514	7.15619558256421
DBR1	1.41682891579797	4.08723025986503	2.6212219996983	3.92246912754336	4.2860512781799	2.80310138123482
DBT	3.92246911826318	4.9807692796544	3.77155435978703	3.75497268805081	3.78835644791393	3.20919447146697
DBX1	3.64146969954344	2.06817310904704	3.71312695984888	2.64193992408264	3.64146969954344	3.01342996950917
DBX2	-0.606148996469631	0	0.54412384478506	0.401647476003103	0.54412384478506	0.483287714089455
DCAF10	6.40232436226532	8.08124813178874	6.57245409850222	7.10641866620418	6.95328634379728	6.41198155556209
DCAF11	8.13721931994573	8.11833309540522	7.56218943170324	7.19424461549064	7.23330275631988	6.40640666554277
DCAF12	10.7819123138032	11.328590813721	11.0849000490879	11.1198948098039	11.4132776781669	11.1866435565306
DCAF12L1	3.06340432743672	5.00460399788583	3.51815316701478	3.82165012889624	4.35989257351807	1.12773007252761
DCAF12L2	8.61070178096548	7.21538301519393	9.21729043601446	5.2874213546543	7.17138049352716	5.83257336217514
DCAF13|DCAF13P3	8.55698179395302	9.84194221965501	8.65709599006292	9.53756687785539	9.47543982221706	9.46154558041522
DCAF15	2.67851155203307	2.64193992408264	2.38382718459003	2.28536036208505	2.7332929044128	2.56031634121086
DCAF16	11.5231254825126	11.4345727969377	12.0710098106632	11.3266005414417	11.2973684309363	12.1301579345643
DCAF17	9.59599850798149	7.93913319655238	9.26729288553831	8.06911964791563	8.30963967588618	8.14709330489249
DCAF4	6.46872573411483	7.28976176561991	6.82628618076026	6.90744428985868	6.67931043034783	6.63321761592382
DCAF4L1	6.31850251224816	6.25729861433913	6.76827189916127	6.29377834339931	6.20660397499011	6.46740176637118
DCAF4L2	4.77221456986197	4.66315253766167	4.84234489415836	4.78191825335799	4.59909077150783	5.12054176191693
DCAF5	5.0982261461218	5.66643769789082	5.09822615047399	5.19721378687276	4.88033553738967	4.88033553738967
DCAF6	9.8850977655976	10.6608774762469	9.77173829169398	10.5546775415896	10.4692034501298	10.3767880868359
DCAF7	7.59600321584448	8.06035034257472	7.06717167788838	7.29201464713715	7.49028801018468	6.69120097022509
DCAF8	11.2669811327495	11.0361611857935	10.8406093736295	10.8026827859594	10.9931136309194	10.7832605432776
DCAF8L1	2.47963089952376	2.06817310904704	2.82371871604712	1.88689164293019	2.47963090033395	2.80310138123482
DCAF8L2	5.42823289478098	4.29389195775203	5.40030521400728	4.74438058074206	4.4969755884807	5.04775754777118
DCAKD	7.58733297362044	6.69281909604813	6.83921503550675	2.92216357656464	6.6222684227488	6.75208953588498
DCBLD1	7.33001802451456	7.83235290843863	7.41591500199583	7.44112747044934	7.76165819181705	7.78944654271272
DCBLD2	5.83257336217514	8.69068089546178	6.73531535534663	6.98027927561572	7.81870096202393	7.51744892485487
DCC	3.78850478058373	3.58633798457163	4.58434195509153	4.2021366070414	4.2860512781799	3.61908481309073
DCD	4.21653990576457	3.15612282302608	3.71312695984888	1.3227151306885	2.7332929044128	3.01342996950917
DCDC1	4.35989257351807	3.83359674485037	5.05113922187955	3.82165012889624	4.2860512781799	5.04775754777118
DCDC2	7.70372659179471	8.18979125173407	8.66020803366601	6.64067056582596	6.94979517345684	6.26427095421239
DCDC2B	7.6667749690973	5.97191783830037	7.29053464931211	6.039322012925	6.22492756175995	6.31701470877092
DCDC2C	5.97940705431771	4.84234490213488	6.07846290272323	5.18530041900078	5.11202809542563	5.75273065362823
DCDC5	3.06340432743672	3.15612282302608	3.38313509708423	3.36072386762301	3.92246911826318	3.80532755742231
DCHS1	8.95698450321916	8.7318700296509	9.77114373801128	9.66192055208078	9.30107837089937	10.2224052769033
DCHS2	3.98443095818323	3.98507821200254	3.84918298345867	4.22047229420404	4.01661933823577	4.16711767931553
DCK	6.14749194192373	9.33572227678498	7.09812915021916	8.28428595976217	8.25102837141016	8.26394188093145
DCLK1	5.18708409450921	4.88901658310104	5.06244191414618	7.1103655501201	6.88417208555731	6.02241634345686
DCLK2	10.9214339800697	10.1831715884034	10.6147359568493	11.4197996550457	10.6977894010466	11.4192488677134
DCLK3	6.78279030695532	5.55521576221419	6.71111666027388	5.55521576503358	5.699659577613	5.9981632094176
DCLRE1A	6.73416342999892	8.47156012459928	6.34159544951738	8.09640477265003	7.83789973828218	7.67348733556775
DCLRE1B	6.48529663020272	6.30828079359533	5.97333684474817	6.42628993515661	7.07372356980629	6.08815028806845
DCLRE1C	6.78258612611373	8.14665282271673	7.65760958490418	8.18213379901369	8.40017478613421	8.7942766185203
DCLRE1CP1	5.42823289478098	5.37180311049252	5.66643769040294	4.93676310119186	5.63702415237379	4.82926298607851
DCN	10.9064499131974	11.9869786390722	10.3061705370239	7.48081592398791	6.44248628122628	6.7627227265602
DCP1A	7.93548502615899	8.19439346371382	7.56827449645814	7.90965132788887	7.690984397545	7.60115822612812
DCP1B	5.42823289478098	5.22336574715967	5.43392682905565	5.2874213546543	5.69525382233836	5.19721379163614
DCP2	6.59489564339046	8.37948115275173	7.34881769388527	8.24986335048714	8.65868163917405	8.39189248340624
DCPS	10.7281499232664	11.9424263046294	9.13641047981214	9.53025070604651	9.05315748171902	8.43385226773789
DCST1	8.10067534267115	6.75694155107722	7.91826662315513	7.14770544444274	7.06444441570634	7.392247938899
DCST2	4.15711974000645	3.51815316701478	3.71312695984888	3.51815316701478	3.25030858599155	3.38313509708423
DCSTAMP	3.51815316701478	3.26565875818717	3.64146969954344	2.28536036208505	3.72244163027053	3.6536946957924
DCT	5.59808338110894	5.62110462148271	6.21211421966036	6.67759071252922	6.89523298314604	7.00570146138852
DCTD	9.45900240865494	10.4287075361189	9.0736771488162	9.93304547426391	9.60591986361469	9.26412682882861
DCTN1	11.4247704521779	10.9938835451193	11.8436641246096	11.4014105363237	11.2717113630588	11.5787683157444
DCTN2	9.56567359189223	10.2830878607011	10.163596042156	9.84199497132219	10.4203059874032	10.3346050770229
DCTN3	9.06791118699398	9.44936454434637	7.7927071413779	8.40036978491464	7.95901414594201	4.17161999288161
DCTN4	7.13495657329705	9.21066197935725	7.56218943170324	8.86568810216427	9.00655481835379	9.27662341365347
DCTN5	10.0609841767342	8.81979816664392	9.9590490879212	9.22492148441269	8.97791195696831	9.61174946061952
DCTN6	7.14770666769571	8.46705742011367	6.82768622804452	8.03275270477924	6.74461025906732	4.92963534477935
DCTPP1	11.7440820860452	11.0791148274823	11.4294476946793	10.2272138669693	10.0706866190111	9.78888767585242
DCUN1D1	5.46108060572676	6.70539680305611	5.85829266162918	5.5956200521769	6.14866485197484	5.89707653366143
DCUN1D2	8.74919412073221	9.15919190574006	9.10938704392204	9.10873691207564	8.92669587849675	9.27511821695223
DCUN1D3	8.23940703140304	7.85810974335881	8.29893442738937	8.82284655536063	8.50674598177707	9.50367092452083
DCUN1D4	8.69456100563113	9.60068226919343	8.9003256758607	9.83388635765235	9.74494413728388	9.1530057428824
DCUN1D5	8.75250831466333	9.33814826826094	8.69543336733978	9.21493576153952	8.85712019767824	9.50097415863113
DCX	5.66643769789082	5.08757801448514	6.58292200434598	5.5956200521769	5.78769543880375	7.13325948670169
DCXR	11.1817524658535	8.53666108641647	9.52716079396913	7.67536233709675	7.85138312440684	7.37456302508987
DDA1	8.02818274621997	7.76253621516888	8.40097808311751	7.87681981217645	8.35214531118073	8.67355519513078
DDAH1	10.1952789652066	10.6524731017145	10.1654151261929	9.86938710475799	10.4293184463507	8.7060346008176
DDAH2	13.265363815673	13.4833177388321	13.7974381793442	13.1781790616822	12.9889192732936	13.3680523771737
DDB1	11.684201973556	12.0197869240964	11.3211052817672	11.5586230278009	11.7316493417529	11.7102884506269
DDB2	8.6511480950206	9.31400625435334	8.95133697206517	11.3251388582766	11.434186427025	10.5414460064058
DDC	10.9368832072839	7.53316292675808	10.1937317716946	10.4336712899162	10.6482184101501	8.61549204301677
DDHD1	3.82165012889624	5.04775754287262	4.88033553738967	5.46458591934683	5.57587368218051	5.59808338110894
DDHD2	7.83043885738002	8.70370676207681	8.13883459306604	7.86221946899818	8.40593548872312	7.28225246985078
DDI1	4.01661933823577	3.51815316701478	4.22631816862564	3.51815316701478	3.64146969954344	4.2115694198009
DDI2	3.06340432743672	2.38382718459003	1.82215604870035	2.64193992408264	2.92216355734648	3.38313509708423
DDIT3	12.5746068935703	12.803099760455	12.9570434241786	13.0794928034622	11.8669983482233	12.8419431038923
DDIT4	8.75144563697246	10.8160380671123	10.5428364248249	11.8136809479201	11.7514947317043	11.8741701892605
DDIT4L	9.78305679220042	11.6871271101654	8.23635398407832	9.62043331342938	8.93667897107474	7.06162627128264
DDN	9.36918663896536	7.19388584774596	7.82155346873165	7.03710708332262	6.76820864559198	6.66947537945335
DDO	8.92267662001984	7.20794439051803	9.11181588250761	7.8199310692571	7.44800561801123	8.64432123633755
DDOST	12.3397619865684	12.6257701970306	12.3782342059996	12.965059041854	13.0047525484552	12.9694456018227
DDR1	12.5786080514153	11.7491023149177	12.3019118052952	11.5975840474867	11.2826265422583	10.4666290950453
DDR2	11.1009567822994	10.7204515394949	11.8939557787743	9.42368945715067	10.8287881114966	9.56714587272358
DDRGK1	10.3297752360718	10.8440489745603	10.8202867760963	11.1509369937397	11.3986458109904	11.0989231749422
DDT	13.4860203619002	13.1163860962708	12.5209182931601	12.6349257577501	12.8012499413138	11.278014269534
DDTL	4.47161650140831	2.82371871604712	4.88033553738967	5.33567478006612	4.7735783203605	2.80310138123482
DDX1	9.43897048449299	10.9495532787474	8.56468009530401	10.0118406075253	9.2517941308387	8.04374659457757
DDX11L1|DDX11L9|DDX11L2|DDX11L5|DDX11L10|DDX11|DDX12P|LOC642846	4.93322564236286	4.5367850451732	6.56161843463306	5.37744719013264	5.51861360814364	6.43367386101391
DDX11|LOC642846|DDX12P	5.57569599852102	5.87889289766668	6.12987529254986	5.85829266162918	6.14866485197484	6.28042468003627
DDX17	13.6249984030679	14.0026834443162	14.8105610218948	14.1567657480631	14.4103743483011	14.35684054727
DDX18	4.47161650140831	6.61844053350089	5.20969447876723	6.72141199255396	6.38161155975263	5.93177833020322
DDX19A	7.3712212626048	7.45578428838469	7.35304952974285	7.30119535151202	7.53939833257758	7.47259649232323
DDX19B	7.3712212626048	8.48401967144663	7.98524541831607	9.15856965668753	8.91675444688591	9.3975549310687
DDX20	4.73838785224661	6.48529663020272	4.97311397485696	5.83257335915145	6.2463907798945	5.59808338110894
DDX21	6.54070839750151	8.31625778975469	6.77440512629546	7.84604358715245	7.46989632887092	6.69120097022509
DDX23	10.4233250547249	10.5729276812084	9.82502949523177	10.6167014796692	9.90002933223735	10.217976021541
DDX24	10.1574270244054	10.3635453711764	9.43204405926331	9.87281391952482	9.03667129070069	9.25172778258297
DDX25	4.72871645344975	5.92757372856917	4.52140529282571	3.6190848000154	3.43554798441522	3.8306652863954
DDX26B	5.28118470761755	6.30828079359533	5.2811847336681	7.28108587969585	7.1827372759586	7.17805760521848
DDX27	6.06509247712343	7.1082168378237	6.81035056554374	7.39328778523203	8.24135182192473	7.65782722602945
DDX28	8.30873195649867	8.99431439083378	7.66758154481155	8.3798248522183	8.01782889967155	7.26240471735642
DDX31	7.19362565322919	6.4336738708047	7.05071552188083	6.85039600360149	6.52012384088225	6.9927112303884
DDX39A	7.45758793585667	9.01762285886524	8.87736415862953	9.70440792619838	9.38913577012698	9.93050410218826
DDX39B|ATP6V1G2-DDX39B	1.41682891579797	2.06817310904704	2.16343646357876	2.28536036208505	2.18831168984755	2.28536036208505
DDX3X	9.81176954754581	11.1661469515353	10.7436084910946	10.8580799917231	11.0931269718363	11.0867748777742
DDX3Y	6.20221027895624	8.5542352534985	7.7895576511183	7.89752057724256	8.20543166617643	7.34856158673994
DDX4	2.86046340842347	2.82371871604712	2.87552990140002	2.78717665945942	2.84279226209834	2.90609924546197
DDX41	6.37710818695948	6.51447560879513	5.47283202718505	7.51447081633138	8.00352602421878	7.42350765416349
DDX42	7.37958464976691	7.38329555320317	7.51762968894526	8.24965410021522	7.95348951341929	8.2821913654251
DDX43	6.13588470417149	10.2283819611164	9.20870167750987	9.81933876269921	6.89523298314604	8.74276160964983
DDX46	7.77791161718853	8.58252346403939	7.59568621278265	8.49244429366727	8.26865571208191	8.07466699849177
DDX47	7.76142176637522	9.2236193807373	7.85159405300223	7.69840227597253	8.05898610668284	7.99092770743991
DDX49	6.50167696298443	5.25105293086287	5.56471320745506	5.62586806469726	6.09012931070489	5.3317236877354
DDX5	12.6646304415145	12.4333182722636	12.7728018375667	12.5216128486146	12.3672420616593	12.6591996927984
DDX50	9.02961275287892	10.3715582177362	9.3754969589764	10.2802239992013	9.92177903332933	9.52860476648722
DDX51	10.1330825431442	8.75380673758849	9.8898254279843	9.54562256826292	9.58910830482619	10.0116431661634
DDX52	5.92757371873091	7.27327668753646	5.2811847336681	6.0123143137647	5.46083698709844	4.98665289729016
DDX53	1.88689164293019	2.06817310904704	2.82371871604712	2.28536036208505	2.7332929044128	2.28536036208505
DDX54	7.24220127291291	6.90579219720563	7.2187562513305	6.0682673145386	6.94500445001873	7.00570146138852
DDX55	7.15778491458162	8.06491025645979	7.52849356361999	8.57907242261851	8.48451711600281	8.77911321217609
DDX56	9.98305298742723	8.62132918502999	9.74154743924523	9.97056588266454	9.79324093584579	10.7135398026151
DDX58	4.88033554946928	7.23196496561402	5.11477909359147	6.75099709908803	6.99415445155963	6.1757197148328
DDX59	8.44128502168985	9.29029313174804	8.38317247257685	9.11507818047348	9.41098338970771	8.56324471801689
DDX6	11.6779775371072	12.0329715944056	11.9480679794513	12.0535553777656	11.8935107028748	11.6865312008117
DDX60	2.86046340842347	4.91091349568893	2.98156330246839	4.88033553738967	4.59909078206784	3.80532755742231
DDX60L	6.37306810186674	8.05735184716558	7.39022218668255	8.7594451312798	8.61268527777877	9.39032270016535
DEAF1	8.72923991953397	8.92508822973123	8.40292622975048	9.11673606555656	9.26993280942304	9.1809671811175
DEC1	3.37219048079081	2.98156330246839	2.6212219996983	2.28536036208505	3.51815316701478	4.2115694198009
DECR1	14.3019884691501	14.8633889134735	13.4366780142597	13.602220117326	13.3839306784182	13.5331981084444
DECR2	10.3230132457729	8.69282560520198	9.88429233431783	10.5092527084938	10.741345356276	10.9449790938422
DEDD	9.09171633219266	8.74328323979955	9.23831162596259	9.50861117842484	9.29146469232117	9.88521554497916
DEDD2	9.59303706922599	8.89942846569119	9.21729043601446	9.50996953473553	9.86536943227032	9.3913828075641
DEF6	0.858005546062754	1.01815420938176	0.54412384478506	1.3227151306885	-1.92310923228652	-1.92310923228652
DEF8	7.64522515923236	8.25448457327361	7.49551015020982	8.46218886932509	8.31996996804617	8.95438890128666
DEFA1B|DEFA3|DEFA1	4.59909078206784	4.29389195775203	5.83257336217514	5.1566412630399	5.37180311049252	5.73615339131301
DEFA4	2.67851155203307	2.64193992408264	2.6212219996983	2.92216357656464	2.18831168984755	3.20919447146697
DEFA5	7.45758793585667	5.14379267949691	7.41591500199583	5.37744719013264	5.69525382233836	6.46740176637118
DEFA6	2.18831168984755	4.73749752513811	2.82371871604712	4.35989257258074	2.18831168984755	3.20919447146697
DEFB1	9.71353255661929	10.2842187672437	8.18213380017496	8.26374956695286	8.78916616403817	9.03097919772941
DEFB103A	5.51861360814364	5.00460399788583	4.77221456986197	4.8224936363056	4.54792543004627	4.88033553738967
DEFB103B	1.41682891579797	2.64193992408264	2.6212219996983	4.26280087582699	2.7332929044128	2.56031634121086
DEFB103B|DEFB103A	3.06340432743672	2.38382718459003	3.92246911826318	4.74438058074206	3.25030858599155	4.01661933823577
DEFB104B|DEFB104A	4.5367850451732	4.5367850451732	4.35989257351807	4.88033553738967	4.4969755884807	4.65877850772948
DEFB105A|DEFB105B	3.37219048079081	2.82371871604712	3.26565872671758	1.88689164293019	3.10363800651355	2.56031634121086
DEFB106B|DEFB106A	5.31717276742018	3.75497271158221	3.26565872671758	3.82165012889624	4.66315254910425	5.19721379163614
DEFB107A|DEFB107B	4.59909078206784	3.75497271158221	4.29389194938359	3.92246912754336	4.01661933823577	4.52140529871735
DEFB108B	5.75273065173165	5.10814039078445	5.62828193121006	4.93676310119186	5.13947334289751	5.37679488257594
DEFB110	2.86046340842347	3.38313508385211	3.19772289552606	3.36072386762301	3.47492608333838	3.83066527677371
DEFB112	3.82165012889624	2.82371871604712	3.92246911826318	3.13166988603893	3.38313509708423	3.91494824582129
DEFB113	3.92246911826318	3.83359674485037	4.77221456986197	4.04373728804715	4.09624716606189	4.2860512781799
DEFB114	2.67851155203307	3.26565875818717	3.11806221430557	3.66636998622227	3.51815316701478	3.38313509708423
DEFB115	3.51815316701478	2.82371871604712	2.98156330246839	2.64193992408264	2.92216355734648	2.56031634121086
DEFB116	0.858005546062754	1.60632124251884	2.38382718459003	1.88689164293019	1.88689164293019	2.28536036208505
DEFB118	5.40703599442277	3.83359674485037	5.17864788560662	4.04373728804715	4.35989257351807	4.72871646534074
DEFB119	6.9811948711667	7.11418990427153	7.0823663979466	6.90744428985868	6.56854309327678	6.8684931361799
DEFB121	6.57019773204222	5.51316395825503	6.09012931070489	6.039322012925	5.88208107999836	6.19113957906359
DEFB123	4.21653990576457	3.38313511494322	4.67625630882493	4.04373728804715	4.2860512781799	4.72871646534074
DEFB124	4.15711974000645	3.51815316701478	4.01013992965371	3.51815316701478	3.51815316701478	3.6536946957924
DEFB125	2.67851155203307	2.06817310904704	1.40531527479954	1.3227151306885	2.18831168984755	1.91712181892205
DEFB126	11.9209189936374	9.8901305913403	12.0548179534303	9.85136631105528	9.81490732386	10.0438171432027
DEFB127	2.47963089952376	2.06817310904704	1.40531527479954	1.88689164293019	2.18831168984755	2.56031634121086
DEFB128	3.51815316701478	2.98156330246839	3.51815316701478	2.92216357656464	3.25030858599155	2.80310138123482
DEFB129	1.41682891579797	0	1.40531527479954	2.28536036208505	1.3227151306885	1.91712181892205
DEFB131|LOC100129216	4.98774356889413	7.01345462818514	6.04109049184913	7.493357143502	7.20092488215507	6.56051032227326
DEFB132	6.17430006817582	5.74252545589388	5.59808338110894	5.51018345110356	4.92963535740259	5.42395442199514
DEFB133	2.86046340842347	2.98156330246839	3.38313509708423	2.64193992408264	3.25030858599155	3.51815316871522
DEFB134	3.06340432743672	3.64146969954344	3.92246911826318	3.66636998622227	3.82165012889624	3.80532755742231
DEFB135	5.87473703311226	5.80607123614407	7.27593824413568	6.039322012925	6.17226316238506	6.42088525955384
DEFB136	3.51815316701478	3.38313511494322	3.26565872671758	3.13166988603893	3.51815316701478	2.28536036208505
DEFB4A|DEFB4B	7.12292643440762	5.3076995662711	6.27851132998956	4.74438058074206	5.42823289478098	5.24590944062421
DEGS1	4.69586152046091	7.7078673485093	3.11806221430557	8.08432576139009	8.35431300445548	6.29683896046269
DEGS2	9.38691599755223	9.49192957664469	8.75331887734202	7.24220127147918	5.85829266162918	6.29683896046269
DEK	10.9562366199576	11.6604511840817	10.8050805113436	11.4255225086293	11.2398108769781	10.4719310568596
DENND1A	8.87345924931379	8.10599506746993	8.76812760415374	8.56364606075718	8.51915883296751	8.94587264400443
DENND1B	5.70212135955319	7.33309314496846	5.93177833444784	6.3298061905723	5.56231681756095	7.09251835858764
